address,area,average_price,city,date,direction,elevator,firm_name,height,house_type,huxing_jiegou,image_path,image_url,jianzhuleixing,new,nianxian,region,tihu_bili,total_price,url,zhuangxiu
荔湾西华路,44.85,32108,广州,2019-8,东南,无,,高楼层 (共6层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/vradmin/1000000026000147/images/1e258230-3d9d-490f-912b-d6f0f38a4839.png.q_70.jpg,塔楼,0,70,荔湾,一梯六户,144,https://gz.lianjia.com/ershoufang/108400115097.html,简装
番禺亚运城,76.46,26812,广州,2019-8,北,有,,高楼层 (共18层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/b9f4512b46ecfb74444831a5fabae748/screenshot/1551430061_3/pc0_AQk6NyQr6.jpg.q_70.jpg,塔楼,0,70,番禺,两梯四户,205,https://gz.lianjia.com/ershoufang/108400278984.html,精装
荔湾人民路,95.53,26694,广州,2019-8,东北,有,,高楼层 (共30层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/ec5cd7d22574db84fb3ea8468085e25c/screenshot/1543224324_6/pc0_ODx9XIzUa.jpg.q_70.jpg,塔楼,0,70,荔湾,三梯八户,255,https://gz.lianjia.com/ershoufang/108400462248.html,简装
海珠滨江东,148.33,59867,广州,2019-8,西南,有,,高楼层 (共31层),4室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/b1b918273ea4da84d5f4c0a3f97a5107/screenshot/1565769467_24/pc0_uoE22GaxT.jpg.q_70.jpg,塔楼,0,70,海珠,三梯六户,888,https://gz.lianjia.com/ershoufang/108400609606.html,精装
天河天河公园,102.95,60030,广州,2019-8,东南,有,,低楼层 (共30层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/d00ecfa7c6869f43d609c8c67e842169/screenshot/1546938780_5/pc0_KAKNe0AjS.jpg.q_70.jpg,塔楼,0,70,天河,三梯八户,618,https://gz.lianjia.com/ershoufang/108400273556.html,精装
番禺南浦,106.9,32741,广州,2019-8,东南,无,,高楼层 (共6层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/ff099be54748585065cf0e1436876b82/screenshot/1565838820_4/pc0_cZjgfEM9L.jpg.q_70.jpg,塔楼,0,70,番禺,一梯四户,350,https://gz.lianjia.com/ershoufang/108400609493.html,精装
花都花山镇,91.42,15314,广州,2019-8,东南,有,,高楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/cf0564d1f6062bef3a01174f46e97581/screenshot/1566208507_16/pc0_iGzkxornt.jpg.q_70.jpg,塔楼,0,70,花都,一梯七户,140,https://gz.lianjia.com/ershoufang/108400609379.html,简装
番禺市桥,79.8,27569,广州,2019-8,南,无,,低楼层 (共7层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/8492348bfdcae0964c679bdddfc2d50b/screenshot/1565422607_1/pc0_1j8utVE1L.jpg.q_70.jpg,塔楼,0,70,番禺,一梯两户,220,https://gz.lianjia.com/ershoufang/108400593079.html,简装
天河东圃,92.96,45181,广州,2019-8,西,有,,中楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/c28dc71d8643c305edd6a06af9c427e0/screenshot/1559901932_0/pc0_SrlV2GBDU.jpg.q_70.jpg,塔楼,0,70,天河,两梯四户,420,https://gz.lianjia.com/ershoufang/108400463012.html,简装
天河天河公园,78,47180,广州,2019-8,南,无,,低楼层 (共9层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/b6054da468e115d1b24fea934e094ecc/screenshot/1560217204_1/pc0_YxtTv6Mmx.jpg.q_70.jpg,塔楼,0,70,天河,一梯四户,368,https://gz.lianjia.com/ershoufang/108400452745.html,简装
白云景泰,78.11,31367,广州,2019-8,东南,无,,高楼层 (共7层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/011b9c13cd2bc19626bdc84567425cc6/screenshot/1551780064_1/pc0_rrekywaaz.jpg.q_70.jpg,塔楼,0,70,白云,一梯六户,245,https://gz.lianjia.com/ershoufang/108400288490.html,精装
白云机场路,72,34445,广州,2019-8,东南,有,,低楼层 (共15层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/aae22ccfaafebd69fa936123210fe2ba/screenshot/1552027597_0/pc0_1zCYM3Q2D.jpg.q_70.jpg,塔楼,0,70,白云,两梯六户,248,https://gz.lianjia.com/ershoufang/108400293600.html,简装
白云景泰,74.53,42668,广州,2019-8,东 北,无,,高楼层 (共7层),3室2厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/6b07f0f087dd07b47f2eca544b902856/screenshot/1551946922_18/pc0_6QUjvwxWW.jpg.q_70.jpg,塔楼,0,70,白云,一梯七户,318,https://gz.lianjia.com/ershoufang/108400292119.html,简装
荔湾滘口,102.97,34962,广州,2019-8,东南,有,,高楼层 (共19层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/7abf4661df1fa4b3a00923712e2c2dca/screenshot/1565848332_0/pc0_9vDb1biRR.jpg.q_70.jpg,塔楼,0,70,荔湾,两梯八户,360,https://gz.lianjia.com/ershoufang/108400609795.html,简装
花都狮岭镇,124.09,8865,广州,2019-8,东南,有,,高楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/b3249ad84ac3466804f3c8317f643ec7/screenshot/1565584552_17/pc0_Lc4pBFH4Q.jpg.q_70.jpg,塔楼,0,70,花都,一梯四户,110,https://gz.lianjia.com/ershoufang/108400593162.html,精装
海珠前进路,96.5,48498,广州,2019-8,南,有,,高楼层 (共31层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/c3a35c4aba89330fee0854d00f17f7d1/screenshot/1565665290_0/pc0_gGfw0yqyl.jpg.q_70.jpg,塔楼,0,70,海珠,两梯十一户,468,https://gz.lianjia.com/ershoufang/108400593364.html,精装
天河龙口东,65.06,67323,广州,2019-8,北,有,,低楼层 (共9层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/730a3fc4719883ddb104d8b9de9e52bf/screenshot/1560057897_4/pc0_gjxfLrQwA.jpg.q_70.jpg,塔楼,0,70,天河,两梯六户,438,https://gz.lianjia.com/ershoufang/108400473818.html,精装
番禺汉溪,104.68,27704,广州,2019-8,西北,有,,中楼层 (共10层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/d48e0b0dca803c5f5adf959a8422f78d/screenshot/1556606827_0/pc0_x7l3QKaE1.jpg.q_70.jpg,塔楼,0,70,番禺,一梯四户,290,https://gz.lianjia.com/ershoufang/108400116519.html,简装
临桂区临桂区,107.93,5930,桂林,2019-8,南,有,精通伊顿国际,低楼层 (共27层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/4f52fb80247f1e2cd12d4f4cc7e5b2db/screenshot/1565937378_6/pc0_QX5ZNFNjj.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯四户,64,https://gl.lianjia.com/ershoufang/105102838774.html,其他
番禺雅居乐,95.6,36611,广州,2019-8,西南,有,,低楼层 (共11层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/1d8133cf173d6ae9254a00682f1e8e3d/screenshot/1566092370_0/pc0_589kgQI8C.jpg.q_70.jpg,塔楼,0,70,番禺,一梯六户,350,https://gz.lianjia.com/ershoufang/108400125060.html,简装
番禺市桥东,91.4,26806,广州,2019-8,南,无,,低楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/2da9913ceb27ec82f0b81f5316090239/screenshot/1560672434_0/pc0_gzYbN0bnv.jpg.q_70.jpg,板楼,0,70,番禺,一梯四户,245,https://gz.lianjia.com/ershoufang/108400488050.html,简装
番禺桥南,91.73,29980,广州,2019-8,西北,有,,中楼层 (共19层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/fab68a3716524ea1f3a0f33c7c6e3363/screenshot/1560832969_0/pc0_6LcUEqTAv.jpg.q_70.jpg,塔楼,0,70,番禺,一梯六户,275,https://gz.lianjia.com/ershoufang/108400489467.html,简装
白云新市,82.39,27917,广州,2019-8,西,有,,中楼层 (共17层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/fb077745be4a357e2f1b6957d9aad328/screenshot/1556185371_5/pc0_4o061oCge.jpg.q_70.jpg,塔楼,0,70,白云,两梯八户,230,https://gz.lianjia.com/ershoufang/108400311843.html,简装
象山区象山区,95,6295,桂林,2019-8,南 北,无,北斗·城南旺角,中楼层 (共8层),2室2厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/13cdf6bda75b040a99f1d39b8219726b/screenshot/1566265407_4/pc0_UyZCVSgo5.jpg.q_70.jpg,板楼,0,70,象山区,一梯四户,100,https://gl.lianjia.com/ershoufang/105102866608.html,其他
花都旧区,107,16075,广州,2019-8,北,有,,中楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/0b3ec9c5f6937db724a2fa9d4375f0e9/screenshot/1565938504_14/pc0_NHFdTgAxp.jpg.q_70.jpg,塔楼,0,70,花都,四梯四户,172,https://gz.lianjia.com/ershoufang/108400609883.html,精装
越秀五羊新城,75.03,53046,广州,2019-8,南,无,,中楼层 (共9层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/6a9cb4f6212546d1057efe4e6ff06cfb/screenshot/1561624167_8/pc0_oAzRFNvKY.jpg.q_70.jpg,板楼,0,70,越秀,一梯六户,398,https://gz.lianjia.com/ershoufang/108400496568.html,精装
南沙南沙港,126.45,22934,广州,2019-8,东,有,,低楼层 (共19层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/99d74a2933b197ed5e8921e9ba856819/screenshot/1566529526_0/pc0_ixBQu5jOZ.jpg.q_70.jpg,塔楼,0,70,南沙,两梯四户,290,https://gz.lianjia.com/ershoufang/108400610515.html,简装
临桂区临桂区,120,5417,桂林,2019-8,南,有,华骊茗城,低楼层 (共18层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/67c4688d6ce9ed6ae0c213536c2dd41f/screenshot/1566091497_6/pc0_MA1AjrIyE.jpg.q_70.jpg,板塔结合,0,70,临桂区,两梯四户,65,https://gl.lianjia.com/ershoufang/105102868373.html,简装
天河天润路,67.34,56431,广州,2019-8,南,有,,中楼层 (共9层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/8e2bac174058edaf7b49e860a3e24f75/screenshot/1565931700_0/pc0_0rwyS8Xq6.jpg.q_70.jpg,塔楼,0,70,天河,一梯四户,380,https://gz.lianjia.com/ershoufang/108400594706.html,简装
黄埔科学城,90.13,29735,广州,2019-8,东南,有,,中楼层 (共18层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/c2c64fd6cbd9062c087ac210259f28d5/screenshot/1552719760_5/pc0_edJz5AJ62.jpg.q_70.jpg,塔楼,0,70,黄埔,两梯七户,268,https://gz.lianjia.com/ershoufang/108400299867.html,精装
黄埔黄埔区府,114.54,26192,广州,2019-8,北,有,,高楼层 (共9层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/17315f5397ef27fbdad4038b886607c5/screenshot/1565923665_0/pc0_zdROQhF6D.jpg.q_70.jpg,塔楼,0,70,黄埔,一梯六户,300,https://gz.lianjia.com/ershoufang/108400594816.html,精装
海珠新港西,47.99,34383,广州,2019-8,南,无,,高楼层 (共9层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/73c679933eed97709b3c075ada8daea6/screenshot/1567056820_0/pc0_XKFYsF0vq.jpg.q_70.jpg,塔楼,0,70,海珠,一梯六户,165,https://gz.lianjia.com/ershoufang/108400339369.html,精装
荔湾坑口,143.14,34931,广州,2019-8,南,有,,高楼层 (共30层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/4eadb999bc5da41d215f46dbd25bcafe/screenshot/1566286222_1/pc0_bSwyloqks.jpg.q_70.jpg,塔楼,0,70,荔湾,三梯六户,500,https://gz.lianjia.com/ershoufang/108400610117.html,精装
番禺大石,110,20000,广州,2019-8,东南,无,,高楼层 (共8层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/b1c0f7d23910bb93310c31741703bbcf/screenshot/1562035773_0/pc0_rY8ytFJK9.jpg.q_70.jpg,塔楼,0,70,番禺,一梯七户,220,https://gz.lianjia.com/ershoufang/108400518577.html,简装
花都花东镇,103,10195,广州,2019-8,南,无,,高楼层 (共6层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/8ee6fc64ab9210062730c5947519159c/screenshot/1566116162_1/pc0_a1gThKIpc.jpg.q_70.jpg,塔楼,0,70,花都,一梯六户,105,https://gz.lianjia.com/ershoufang/108400595186.html,精装
天河龙口西,92.07,52135,广州,2019-8,南,有,,高楼层 (共18层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/094a64da50ad8a9080a7069b09a5039b/screenshot/1553932738_21/pc0_3RUjhhnwe.jpg.q_70.jpg,塔楼,0,70,天河,两梯八户,480,https://gz.lianjia.com/ershoufang/108400329572.html,精装
番禺亚运城,76.78,27091,广州,2019-8,北,有,,低楼层 (共18层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/a0cc2d52079e76025b7ac5c59993c6c7/screenshot/1554026767_0/pc0_wl9oq0kzg.jpg.q_70.jpg,塔楼,0,70,番禺,两梯四户,208,https://gz.lianjia.com/ershoufang/108400341563.html,精装
番禺市桥东,87.7,20525,广州,2019-8,南 北,无,,中楼层 (共7层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/44620f4a9155b282d4fac2c5566c9399/screenshot/1565667986_0/pc0_2h4kBr3G5.jpg.q_70.jpg,塔楼,0,70,番禺,一梯两户,180,https://gz.lianjia.com/ershoufang/108400610080.html,精装
临桂区临桂区,77.25,7638,桂林,2019-8,南,有,奥林匹克花园悉尼蓝湾,中楼层 (共28层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/76851b903309ca1dd26c5d985742bb07/screenshot/1566459848_6/pc0_GdZxsqgKC.jpg.q_70.jpg,塔楼,0,70,临桂区,两梯三户,59,https://gl.lianjia.com/ershoufang/105102889368.html,精装
白云梅花园,65.54,39976,广州,2019-8,东,有,,高楼层 (共9层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/33f3e91a2feedba3e0d461bb2c590577/screenshot/1565347701_1/pc0_aTvl7HgGH.jpg.q_70.jpg,塔楼,0,70,白云,一梯四户,262,https://gz.lianjia.com/ershoufang/108400595458.html,简装
白云景泰,59.86,30071,广州,2019-8,北,无,,低楼层 (共9层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/efd303f0260e67942981b510da8aa9f9/screenshot/1554523514_0/pc0_056EQbzVG.jpg.q_70.jpg,塔楼,0,70,白云,一梯五户,180,https://gz.lianjia.com/ershoufang/108400342690.html,精装
七星区七星区,86,11163,桂林,2019-8,南,暂无数据,彰泰·春天唐悦,中楼层 (共8层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/3886a132e5a7bd42d92c4022e88f6a7a/screenshot/1566530790_0/pc0_CTnqbQESP.jpg.q_70.jpg,板楼,0,70,七星区,一梯三户,96,https://gl.lianjia.com/ershoufang/105102883430.html,其他
花都旧区,106.93,9914,广州,2019-8,南 北,无,,高楼层 (共9层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/2d6979509ab356f154321aa1e797ed60/screenshot/1565504729_8/pc0_rijE5oKhy.jpg.q_70.jpg,塔楼,0,70,花都,一梯两户,106,https://gz.lianjia.com/ershoufang/108400595469.html,简装
越秀水荫,102.53,50522,广州,2019-8,南 北,有,,中楼层 (共8层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/196f30932e19bdde5e506ce8b9bc1ade/screenshot/1562742226_1/pc0_bXCXFhtxw.jpg.q_70.jpg,平房,0,70,越秀,一梯四户,518,https://gz.lianjia.com/ershoufang/108400536772.html,简装
象山区象山区,197,9645,桂林,2019-8,东南 南,无,瑞城加州花园,中楼层 (共6层),5室2厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/78728a27a5832a7c1818ede5e665aea7/screenshot/1563859594_2/pc0_3Kek0IqCE.jpg.q_70.jpg,板塔结合,0,70,象山区,一梯两户,190,https://gl.lianjia.com/ershoufang/105102579500.html,毛坯
七星区七星区,124,10968,桂林,2019-8,南 北,暂无数据,彰泰·名都,低楼层 (共17层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/bd42dcf8760241c997e3f84922b2f175/screenshot/1566444347_0/pc0_ahT4TmGew.jpg.q_70.jpg,板楼,0,70,七星区,一梯四户,136,https://gl.lianjia.com/ershoufang/105102869877.html,其他
番禺南浦,93.52,33683,广州,2019-8,东南,有,,高楼层 (共25层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/eea32b3c876dc13710fdd3faada49c2d/screenshot/1565337311_0/pc0_AVKQWuPjI.jpg.q_70.jpg,塔楼,0,70,番禺,两梯十户,315,https://gz.lianjia.com/ershoufang/108400597225.html,精装
秀峰区秀峰区,142,14789,桂林,2019-8,南 北,有,清华园,高楼层 (共7层),5室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/f4f4ffab4fab1905f1c12374d8d2b8a1/screenshot/1562035992_26/pc0_x9aj41Fgr.jpg.q_70.jpg,板楼,0,70,秀峰区,一梯两户,210,https://gl.lianjia.com/ershoufang/105102610853.html,精装
天河棠下,81.12,29586,广州,2019-8,西,无,,高楼层 (共9层),2室1厅,复式,,https://vrlab-image.ljcdn.com/release/auto3dhd/12f5f08b61934508649c1bab6a02d4e2/screenshot/1566021407_0/pc0_JSq1oe7Pj.jpg.q_70.jpg,塔楼,0,70,天河,一梯六户,240,https://gz.lianjia.com/ershoufang/108400610338.html,其他
越秀西门口,98.45,37075,广州,2019-8,东南,无,,中楼层 (共7层),3室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/d71fb88207404718f71d793b6941f322/screenshot/1565410492_0/pc0_ryaSzzi4Q.jpg.q_70.jpg,塔楼,0,70,越秀,一梯八户,365,https://gz.lianjia.com/ershoufang/108400597167.html,简装
海珠金碧,105.14,43276,广州,2019-8,北,有,,高楼层 (共32层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/76a18f5d300126ef371d0c2043a77eb6/screenshot/1554779221_0/pc0_s4AiSUljJ.jpg.q_70.jpg,塔楼,0,70,海珠,两梯六户,455,https://gz.lianjia.com/ershoufang/108400353351.html,简装
七星区七星区,143,7413,桂林,2019-8,南,有,七星新城,低楼层 (共12层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/7a11ba7833efa87c483a4e2930665372/screenshot/1566461127_0/pc0_nVFvB4Vew.jpg.q_70.jpg,板楼,0,70,七星区,两梯四户,106,https://gl.lianjia.com/ershoufang/105102892578.html,精装
番禺顺德碧桂园,96.3,19211,广州,2019-8,东北,无,,高楼层 (共6层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/eb18b4deed2f2044c607ac75d611f708/screenshot/1562995452_6/pc0_tYBEVhZCi.jpg.q_70.jpg,塔楼,0,70,番禺,一梯四户,185,https://gz.lianjia.com/ershoufang/108400537015.html,精装
临桂区临桂区,122,5164,桂林,2019-8,西北,无,盈海花园,中楼层 (共18层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/21af191f8207dd76dee3812eea778713/screenshot/1561443512_4/pc0_eQM9HaOUZ.jpg.q_70.jpg,板楼,0,70,临桂区,一梯五户,63,https://gl.lianjia.com/ershoufang/105102565261.html,其他
海珠昌岗,59.3,29006,广州,2019-8,南,无,,高楼层 (共8层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/29e8dde620c9b1606171d0c41af723b1/screenshot/1564038530_0/pc0_PI8Gkn96P.jpg.q_70.jpg,塔楼,0,70,海珠,一梯两户,172,https://gz.lianjia.com/ershoufang/108400562988.html,简装
番禺汉溪,77.9,35944,广州,2019-8,西南,无,,中楼层 (共6层),2室2厅,错层,,https://vrlab-image.ljcdn.com/release/auto3dhd/3a315840606685ad41b1d54f2c5208a9/screenshot/1554970975_0/pc0_pfUMyDe4j.jpg.q_70.jpg,板楼,0,70,番禺,一梯两户,280,https://gz.lianjia.com/ershoufang/108400360454.html,简装
黄埔黄埔区府,99.13,36821,广州,2019-8,南,有,,高楼层 (共9层),3室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/a522e3a08696ac250fdc4420b0fcff77/screenshot/1563529209_0/pc0_9s4un7cqw.jpg.q_70.jpg,塔楼,0,70,黄埔,两梯四户,365,https://gz.lianjia.com/ershoufang/108400557378.html,其他
七星区七星区,236,13984,桂林,2019-8,南 北,有,彰泰·春天,低楼层 (共10层),5室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/7a292710f4d0b94b7c386be009308e74/screenshot/1562210124_0/pc0_ze6nFSWSA.jpg.q_70.jpg,板楼,0,70,七星区,一梯两户,330,https://gl.lianjia.com/ershoufang/105102618963.html,毛坯
白云黄石,94.94,28334,广州,2019-8,东,有,,高楼层 (共14层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/a3d1028f021b6b2c395aa794867894a6/screenshot/1565941365_0/pc0_1FiU4V3pq.jpg.q_70.jpg,塔楼,0,70,白云,两梯八户,269,https://gz.lianjia.com/ershoufang/108400610820.html,精装
七星区七星区,87,11495,桂林,2019-8,南 北,有,彰泰·春天唐悦,中楼层 (共8层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/6729c5e840aca795a459de3744724a89/screenshot/1566614136_7/pc0_3NTKqzdPW.jpg.q_70.jpg,板塔结合,0,70,七星区,二十梯三户,100,https://gl.lianjia.com/ershoufang/105102889796.html,其他
天河黄村,75.12,46593,广州,2019-8,南,有,,高楼层 (共12层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/1b4c64d6e259cdcd9e3b535637881ae8/screenshot/1565256792_0/pc0_62p79HGN7.jpg.q_70.jpg,塔楼,0,70,天河,一梯四户,350,https://gz.lianjia.com/ershoufang/108400596559.html,简装
番禺南浦,80.5,30311,广州,2019-8,东南 东北,无,,高楼层 (共6层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/e9566e150ab5b32439e5759b5c5548b5/screenshot/1565920166_16/pc0_EmATVcpbD.jpg.q_70.jpg,塔楼,0,70,番禺,一梯四户,244,https://gz.lianjia.com/ershoufang/108400610679.html,精装
黄埔黄埔区府,137,50657,广州,2019-8,南,有,,中楼层 (共25层),4室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/18d37b2e2c1b2c07ae03268f159a14d1/screenshot/1566619105_17/pc0_mTwDUW1nD.jpg.q_70.jpg,塔楼,0,70,黄埔,三梯六户,694,https://gz.lianjia.com/ershoufang/108400610773.html,精装
七星区叠彩区,75.5,9934,桂林,2019-8,西北,无,联发旭景,高楼层 (共6层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/ca79a61e6f0b14644e1122242dd2e0f1/screenshot/1566545043_0/pc0_7aM5dllHQ.jpg.q_70.jpg,板楼,0,70,七星区,一梯三户,75,https://gl.lianjia.com/ershoufang/105102895140.html,其他
番禺亚运城,90.45,25982,广州,2019-8,西南,有,,高楼层 (共54层),2室2厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/e1a54bbd9b369efe4efdf21ab8e7c8a4/screenshot/1554687977_0/pc0_Xepv4WnGO.jpg.q_70.jpg,塔楼,0,70,番禺,三梯六户,235,https://gz.lianjia.com/ershoufang/108400350804.html,简装
荔湾西华路,72.08,60350,广州,2019-8,西,有,,高楼层 (共24层),2室1厅,平层,,https://vrlab-image.ljcdn.com/release/auto3dhd/c53aeab9638c2fe965be1050a9dfd51d/screenshot/1565939599_0/pc0_jlYCYDxe0.jpg.q_70.jpg,塔楼,0,70,荔湾,三梯七户,435,https://gz.lianjia.com/ershoufang/108400611111.html,简装
